Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
1790000,0.16357599,34.36330935251799,8.198998,9.768420654332338,9.768420654332338,0.57009876,0.075457014,3.225066e-05,0.11075018,0.0005464345,1.0
1800000,0.19383259,38.37109375,8.055964,9.588802191370632,9.588802191370632,0.9709113,0.069643505,3.0692252e-05,0.11023072,0.0005205128,1.0
1810000,0.16141687,33.56655290102389,8.194402,9.78069633174268,9.78069633174268,0.5918982,0.06916638,2.9141613e-05,0.10971384,0.00049472065,1.0
1820000,0.1850357,35.96629213483146,8.168455,9.75023478688149,9.75023478688149,0.43529004,0.061039817,2.774188e-05,0.10924727,0.0004714384,1.0
1830000,0.18218243,34.31468531468531,8.191409,9.517340329621726,9.517340329621726,1.5021657,0.06903835,2.6347803e-05,0.10878257,0.00044825015,1.0
1840000,0.17013758,33.90909090909091,8.185219,9.772749180847947,9.772749180847947,0.94507325,0.067652285,2.480083e-05,0.10826691,0.00042251887,1.0
1850000,0.15909168,35.672661870503596,8.1833315,9.700514388403722,9.700514388403722,0.6300012,0.07063341,2.3246943e-05,0.10774895,0.00039667255,1.0
1860000,0.17188212,37.147410358565736,7.98805,9.515282984095741,9.515282984095741,1.2104952,0.06681399,2.1697504e-05,0.10723247,0.0003709002,1.0
1870000,0.18478386,36.46953405017921,8.047335,9.581551621500537,9.581551621500537,1.0415666,0.068399146,2.015092e-05,0.106716946,0.00034517533,1.0
1880000,0.17531747,36.76245210727969,8.050626,9.678126812831078,9.678126812831078,0.85392874,0.06540161,1.8758119e-05,0.10625268,0.00032200845,1.0
1890000,0.18537802,35.45724907063197,7.9864993,9.604755994444886,9.604755994444886,0.84669125,0.07034891,1.7360948e-05,0.10578696,0.0002987688,1.0
1900000,0.15842241,35.81509433962264,8.081865,9.720591567904878,9.720591567904878,0.741052,0.058294166,1.5811927e-05,0.10527061,0.00027300342,1.0
1910000,0.20187381,37.57142857142857,8.073557,9.631967482486166,9.631967482486166,0.7613424,0.07117555,1.4260482e-05,0.10475347,0.00024719775,1.0
1920000,0.18026064,36.64102564102564,8.084972,9.580304199435416,9.580304199435416,1.3273385,0.06815733,1.2710256e-05,0.10423672,0.00022141232,1.0
1930000,0.16697928,34.779359430604984,8.085196,9.683768386113728,9.683768386113728,0.8899387,0.07191789,1.1163635e-05,0.10372119,0.00019568682,1.0
1940000,0.19148561,35.26470588235294,8.134128,9.763601618153709,9.763601618153709,0.72089404,0.07292578,9.619504e-06,0.10320648,0.00017000278,1.0
1950000,0.1797771,36.18014705882353,8.140247,9.755589995720833,9.755589995720833,0.45129633,0.07257278,8.222494e-06,0.1027408,0.00014676586,1.0
1960000,0.19343652,33.81654676258993,8.149777,9.806237484964964,9.806237484964964,0.74041903,0.071919,6.8251866e-06,0.10227503,0.00012352396,1.0
1970000,0.17812337,34.8936170212766,8.140474,9.839453576099746,9.839453576099746,0.42476782,0.068185225,5.2740083e-06,0.101757966,9.772269e-05,1.0
1980000,0.20568584,38.7109375,8.028829,9.487844451856057,9.487844451856057,1.5089283,0.07172008,3.719586e-06,0.10123984,7.1867464e-05,1.0
1990000,0.17728259,37.12449799196787,7.857685,9.614080141842365,9.614080141842365,0.941607,0.074032836,2.1678109e-06,0.10072257,4.6056262e-05,1.0
2000000,0.17122056,35.67432950191571,7.9269557,9.411759949621112,9.411759949621112,1.8572764,0.06616126,7.6637116e-07,0.10025542,2.2745648e-05,1.0
